,country,city,status,open_date,lat,long
1795,USA,East Brunswick,OPEN,2015-06-19,40.415973,-74.444706
1796,Italy,Arezzo,OPEN,2015-06-14,43.437399,11.777607
1797,USA,Buffalo,OPEN,2015-06-11,42.968673,-78.696128
1798,USA,Mountain View,OPEN,2015-06-10,37.415344,-122.076607
1799,Germany,Rade,OPEN,2015-06-10,53.369722,9.802193
1800,USA,San Diego,OPEN,2015-06-08,32.902137,-117.193489
1801,USA,Cincinnati,OPEN,2015-06-05,39.224429,-84.383415
1802,USA,Pendleton,OPEN,2015-05-28,45.64655,-118.68198
1803,USA,Knoxville,OPEN,2015-05-27,35.901319,-84.149634
1804,China,Tsuen Wan,OPEN,2015-05-25,22.368929,114.120542
1805,Italy,Pollein,OPEN,2015-05-22,45.73745,7.371416
1806,Norway,Stjørdal,OPEN,2015-05-21,63.466385,10.918098
1807,Finland,Akaa,OPEN,2015-05-19,61.181106,23.885075
1808,Australia,Richmond,OPEN,2015-05-15,-37.831997,144.995807
1809,Germany,Geiselwind,OPEN,2015-05-13,49.769144,10.470409
1810,Austria,Kitzbühel,OPEN,2015-05-08,47.459597,12.385877
1811,Finland,Paimio,OPEN,2015-05-07,60.442961,22.605621
1812,USA,Marathon,OPEN,2015-05-02,24.725916,-81.047519
1813,USA,Tucumcari,OPEN,2015-04-21,35.153963,-103.722539
1814,France,La Chapelle St Aubin,OPEN,2015-04-17,48.041833,0.175342
1815,USA,Liverpool,OPEN,2015-04-16,43.102516,-76.187475
1816,USA,Mobile,OPEN,2015-04-16,30.671556,-88.118644
1817,USA,St. Charles,OPEN,2015-04-15,38.782139,-90.532862
1818,USA,Perry,OPEN,2015-04-15,36.289315,-97.325935
1819,Luxembourg,Mënsbech,OPEN,2015-04-13,49.640622,6.271219
1820,Canada,Drummondville,OPEN,2015-04-08,45.899084,-72.51942
1821,Germany,Nempitz,OPEN,2015-04-08,51.290043,12.137328
1822,China,Emeishan,OPEN,2015-04-03,29.56255,103.445404
1823,USA,Tremonton,OPEN,2015-04-01,41.70995,-112.198576
1824,Germany,Sangerhausen,OPEN,2015-04-01,51.450532,11.304467
1825,USA,Effingham,OPEN,2015-03-28,39.137048,-88.563736
1826,USA,Mojave,OPEN,2015-03-27,35.068595,-118.174576
1827,China,Shanghai,OPEN,2015-03-27,31.170563,121.341869
1828,Canada,Comber,OPEN,2015-03-25,42.2387885,-82.5508729
1829,Japan,Tokyo,OPEN,2015-03-23,35.684656,139.761252
1830,USA,Inyokern,OPEN,2015-03-20,35.646461,-117.812629
1831,Germany,Hamburg,OPEN,2015-03-20,53.460761,9.939778
1832,China,Hong Kong,OPEN,2015-03-20,22.235273,114.198504
1833,USA,Santa Rosa,OPEN,2015-03-13,34.947013,-104.647997
1834,USA,Ardmore,OPEN,2015-03-13,34.179106,-97.165632
1835,Canada,Canmore,OPEN,2015-03-11,51.100208,-115.359179
1836,USA,Weatherford,OPEN,2015-03-11,35.53859,-98.66012
1837,USA,Council Bluffs,OPEN,2015-03-11,41.220935,-95.835622
1838,Germany,Mogendorf,OPEN,2015-03-10,50.482676,7.75006
1839,USA,South Salt Lake City,OPEN,2015-03-06,40.720353,-111.888706
1840,USA,Coeur d'Alene,OPEN,2015-03-04,47.708479,-116.794283
1841,United Kingdom,Barnsley,OPEN,2015-03-04,53.489393,-1.486223
1842,France,Coquelles,OPEN,2015-02-28,50.924425,1.80414
1843,Norway,Nyborg,OPEN,2015-02-27,60.484297,5.375426
1844,USA,Charlotte,OPEN,2015-02-25,35.341213,-80.766023
1845,USA,Tooele,OPEN,2015-02-25,40.684486,-112.268818
1846,Germany,Waldlaubersheim,OPEN,2015-02-25,49.923972,7.825736
1847,USA,Rocklin,OPEN,2015-02-20,38.800537,-121.210485
1848,USA,Shamrock,OPEN,2015-02-20,35.226765,-100.24836
1849,USA,Winnemucca,OPEN,2015-02-18,40.958847,-117.746497
1850,USA,Independence,OPEN,2015-02-17,39.040814,-94.369265
1851,China,Shaoxing,OPEN,2015-02-15,30.000048,120.603519
1852,USA,West Springfield,OPEN,2015-02-14,42.130914,-72.621435
1853,Japan,Osaka,OPEN,2015-02-13,34.700941,135.51077
1854,USA,Manteca,OPEN,2015-02-12,37.782622,-121.228683
1855,USA,Utica,OPEN,2015-02-11,43.113878,-75.206857
1856,Switzerland,Rivera,OPEN,2015-02-06,46.138926,8.90781
1857,Denmark,Aarhus,OPEN,2015-02-06,56.178223,10.139406
1858,Canada,Golden,OPEN,2015-02-04,51.31325,-116.974152
1859,USA,London,OPEN,2015-02-04,37.14916,-84.11385
1860,USA,Elko,OPEN,2015-02-03,40.836301,-115.790859
1861,United Kingdom,Leeds,OPEN,2015-02-03,53.732769,-1.585628
1862,USA,Petaluma,OPEN,2015-02-03,38.242693,-122.625049
1863,Norway,Leinstrand,OPEN,2015-02-02,63.325319,10.305137
1864,USA,Lexington,OPEN,2015-01-30,38.017955,-84.420664
1865,Canada,Barrie,OPEN,2015-01-29,44.341123,-79.678975
1866,Canada,Kingston,OPEN,2015-01-29,44.267307,-76.503291
1867,USA,Lovelock,OPEN,2015-01-28,40.179476,-118.472135
1868,USA,Lone Pine,OPEN,2015-01-28,36.60059,-118.061916
1869,China,Beijing,OPEN,2015-01-26,40.032772,116.391143
1870,China,Kunming,OPEN,2015-01-26,25.063389,102.723335
1871,USA,Baton Rouge,OPEN,2015-01-22,30.423892,-91.154637
1872,Canada,Montreal,OPEN,2015-01-22,45.496185,-73.658793
1873,USA,West Wendover,OPEN,2015-01-22,40.738399,-114.058998
1874,Canada,Red Deer,OPEN,2015-01-22,52.251899,-113.814659
1875,USA,Wichita,OPEN,2015-01-21,37.60878,-97.33314
1876,USA,Hooksett,OPEN,2015-01-20,43.109587,-71.474575
1877,United Kingdom,Winchester,OPEN,2015-01-20,51.16725,-1.328024
1878,China,Zhuhai,OPEN,2015-01-20,22.373647,113.561454
1879,USA,Redondo Beach,OPEN,2015-01-20,33.894294,-118.367379
1880,Germany,Schweitenkirchen,OPEN,2015-01-20,48.510724,11.58227
1881,France,Ussac,OPEN,2015-01-20,45.16724,1.483119
1882,USA,Grove City,OPEN,2015-01-16,39.877253,-83.063448
1883,USA,Brattleboro,OPEN,2015-01-16,42.838443,-72.565798
1884,USA,Needles,OPEN,2015-01-16,34.850835,-114.624329
1885,USA,Hooksett,OPEN,2015-01-15,43.108363,-71.477625
1886,China,Cangzhou,OPEN,2015-01-14,38.276826,116.812668
1887,USA,DeFuniak Springs,OPEN,2015-01-09,30.720702,-86.116677
1888,USA,Springfield,OPEN,2015-01-09,39.748868,-89.67119
1889,United Kingdom,London,OPEN,2015-01-03,51.57753,-0.223753
1890,China,Ningbo,OPEN,2015-01-02,29.85638,121.618555
1891,China,Shanghai,OPEN,2015-01-01,31.150778,121.230195
1892,Canada,Revelstoke,OPEN,2014-12-30,51.009594,-118.218857
1893,China,Cangzhou,OPEN,2014-12-30,38.304617,116.813319
1894,China,Guangzhou,OPEN,2014-12-30,23.141028,113.375964
1895,China,Zhoushan,OPEN,2014-12-30,29.966773,122.316121
1896,USA,Auburn,OPEN,2014-12-29,42.203764,-71.832954
1897,China,Beijing,OPEN,2014-12-29,39.951088,116.281837
1898,USA,El Centro,OPEN,2014-12-28,32.760837,-115.532486
1899,USA,Lima,OPEN,2014-12-23,40.726668,-84.071932
1900,Japan,Kobe,OPEN,2014-12-23,34.657031,135.226048
1901,China,Guangzhou,OPEN,2014-12-23,23.070509,113.31295
1902,China,Chengdu,OPEN,2014-12-23,30.588559,104.029497
1903,China,Xuzhou,OPEN,2014-12-23,34.245064,117.134447
1904,China,Jinan,OPEN,2014-12-23,36.709206,116.956635
1905,China,Guangzhou,OPEN,2014-12-23,22.847557,113.452776
1906,USA,Auburn,OPEN,2014-12-23,32.627837,-85.445105
1907,Canada,Kamloops,OPEN,2014-12-23,50.655233,-120.368302
1908,USA,Lake Charles,OPEN,2014-12-21,30.199071,-93.248782
1909,Norway,Aksdal,OPEN,2014-12-19,59.423006,5.44306
1910,Austria,Villach,OPEN,2014-12-19,46.604079,13.86908
1911,United Kingdom,Northampton,OPEN,2014-12-19,52.185729,-0.89127
1912,Belgium,Aartselaar,OPEN,2014-12-19,51.1369638,4.3773699
1913,Germany,Vöhringen,OPEN,2014-12-19,48.343115,8.662612
1914,USA,Atlanta,OPEN,2014-12-18,33.793808,-84.397203
1915,USA,Culver City,OPEN,2014-12-18,33.986779,-118.390213
1916,Germany,Malsfeld,OPEN,2014-12-18,51.087435,9.485296
1917,France,Toulouse,OPEN,2014-12-18,43.769334,1.361378
1918,France,Nancy,OPEN,2014-12-18,48.638215,6.184349
1919,Germany,Herzsprung,OPEN,2014-12-18,53.06735,12.53333
1920,Canada,Woodstock,OPEN,2014-12-17,43.111918,-80.738804
1921,USA,Cabazon,OPEN,2014-12-17,33.93129,-116.820041
1922,Germany,Achern,OPEN,2014-12-14,48.641373,8.03762
1923,Switzerland,Martigny,OPEN,2014-12-12,46.126595,7.060944
1924,Italy,Verona,OPEN,2014-12-11,45.412326,10.970212
1925,Germany,Nossen,OPEN,2014-12-10,51.082468,13.27406
1926,Canada,Hope,OPEN,2014-12-09,49.37829,-121.442822
1927,Germany,Berlin,OPEN,2014-12-08,52.394056,13.542307
1928,China,Zhengzhou,OPEN,2014-12-06,34.745298,113.798207
1929,USA,Greenville,OPEN,2014-12-06,31.855989,-86.635765
1930,USA,Superior,OPEN,2014-12-05,47.192149,-114.888901
1931,Switzerland,St. Moritz,OPEN,2014-12-05,46.496797,9.84272
1932,USA,West Hartford,OPEN,2014-12-05,41.722672,-72.759717
1933,USA,Butte,OPEN,2014-12-04,45.981226,-112.507161
1934,Sweden,Tystberga,OPEN,2014-12-03,58.918156,17.367987
1935,China,Qingdao,OPEN,2014-12-01,36.064564,120.300291
1936,China,Shanghai,OPEN,2014-12-01,31.188299,121.375579
1937,United Kingdom,Exeter,OPEN,2014-11-30,50.685442,-3.448837
1938,Italy,Modena,OPEN,2014-11-27,44.574119,10.981157
1939,United Kingdom,Maidstone,OPEN,2014-11-27,51.286224,0.545783
1940,Sweden,Sollentuna,OPEN,2014-11-27,59.496093,17.924441
1941,USA,Paramus,OPEN,2014-11-26,40.957429,-74.07408
1942,USA,Okeechobee,OPEN,2014-11-26,27.601444,-80.822187
1943,USA,Primm,OPEN,2014-11-26,35.610687,-115.388028
1944,Norway,Mosjøen,OPEN,2014-11-25,65.83483634,13.191672563
1945,Germany,Busdorf,OPEN,2014-11-25,54.477896,9.544913
1946,United Kingdom,London,OPEN,2014-11-25,51.438052,0.26879
1947,China,Hong Kong,OPEN,2014-11-22,22.26237,114.130487
1948,USA,Turkey Lake,OPEN,2014-11-21,28.514874,-81.500214
1949,Sweden,Stockholm,OPEN,2014-11-21,59.500624,17.926818
1950,Sweden,Ödeshög,OPEN,2014-11-21,58.227173,14.668821
1951,USA,Rancho Cucamonga,OPEN,2014-11-20,34.113592,-117.529406
1952,USA,Decatur,OPEN,2014-11-20,33.793217,-84.285379
1953,Norway,Grong,OPEN,2014-11-19,64.464913,12.316532
1954,Denmark,Rødekro,OPEN,2014-11-19,55.067258,9.361119
1955,Sweden,Sundsvall,OPEN,2014-11-19,62.398404,17.338877
1956,Sweden,Krokom,OPEN,2014-11-18,63.328793,14.43
1957,China,Xi'an,OPEN,2014-11-18,34.225265,108.887777
1958,Norway,Storjord,OPEN,2014-11-17,66.814045,15.401738
1959,United Kingdom,Warrington,OPEN,2014-11-16,53.339515,-2.569358
1960,China,Shenzhen,OPEN,2014-11-14,22.518672,114.073736
1961,Germany,Hirschberg,OPEN,2014-11-13,49.507337,8.637361
1962,USA,Dayton,OPEN,2014-11-11,39.858702,-84.277027
1963,Sweden,Gävle,OPEN,2014-11-11,60.648513,17.120583
1964,China,Wuxi,OPEN,2014-11-10,31.554107,120.30893
1965,China,Hong Kong,OPEN,2014-11-10,22.278528,114.184861
1966,Japan,Tokyo,OPEN,2014-11-10,35.617639,139.776917
1967,Norway,Innhavet,OPEN,2014-11-10,67.962327,15.9298
1968,USA,Denver,OPEN,2014-11-08,39.775259,-104.794674
1969,USA,Country Club Hills,OPEN,2014-11-08,41.584927,-87.721062
1970,USA,Salisbury,OPEN,2014-11-08,38.401648,-75.564818
1971,Germany,Lauenau,OPEN,2014-11-07,52.278674,9.350953
1972,Germany,Wernberg-Köblitz,OPEN,2014-11-07,49.532694,12.134861
1973,France,Saintes,OPEN,2014-11-06,45.75,-0.661722
1974,USA,Ocala,OPEN,2014-11-03,29.140985,-82.19395
1975,USA,Indianapolis,OPEN,2014-10-30,39.702444,-86.079687
1976,Norway,Elverum,OPEN,2014-10-30,60.884165,11.540741
1977,Germany,Hengersberg,OPEN,2014-10-30,48.765472,13.046667
1978,China,Shenzhen,OPEN,2014-10-30,22.519723,113.950085
1979,USA,Missoula,OPEN,2014-10-29,46.914375,-114.031924
1980,Norway,Setermoen,OPEN,2014-10-28,68.860147,18.346723
1981,United Kingdom,Bristol,OPEN,2014-10-28,51.526694,-2.599806
1982,USA,Sagamore Beach,OPEN,2014-10-27,41.781242,-70.540271
1983,Switzerland,Maienfeld,OPEN,2014-10-27,47.003972,9.525835
1984,France,Orange,OPEN,2014-10-27,44.112164,4.851759
1985,USA,Bozeman,OPEN,2014-10-23,45.700078,-111.062569
1986,USA,Big Timber,OPEN,2014-10-22,45.836201,-109.943317
1987,China,Dalian,OPEN,2014-10-19,38.87639,121.68571
1988,China,Shenyang,OPEN,2014-10-19,41.811405,123.43588
1989,USA,Topeka,OPEN,2014-10-17,39.044199,-95.76046
1990,Switzerland,Beckenried,OPEN,2014-10-17,46.971497,8.459258
1991,United Kingdom,London,OPEN,2014-10-16,51.507888,-0.221972
1992,USA,Mayer,OPEN,2014-10-14,34.327131,-112.118432
1993,United Kingdom,London,OPEN,2014-10-14,51.506333,-0.072778
1994,China,Changsha,OPEN,2014-10-14,28.11254,112.9953589
1995,China,Changsha,OPEN,2014-10-14,28.347987,112.97953
1996,China,Nanjing,OPEN,2014-10-14,31.974527,118.77493
1997,Sweden,Lagan,OPEN,2014-10-11,57.028956,14.014744
1998,France,Rochecorbon,OPEN,2014-10-11,47.407325,0.744827
1999,USA,Lafayette,OPEN,2014-10-10,40.416187,-86.814084
2000,United Kingdom,Reading,OPEN,2014-10-01,51.420611,-0.988028
2001,Netherlands,Urmond,OPEN,2014-10-01,50.9881005,5.7805974
2002,USA,Casa Grande,OPEN,2014-09-30,32.87888,-111.6817421
2003,United Kingdom,Edinburgh,OPEN,2014-09-30,55.945361,-3.366667
2004,France,Senlis,OPEN,2014-09-30,49.208728,2.6057883
2005,France,Archamps,OPEN,2014-09-30,46.136917,6.124306
2006,USA,Indio,OPEN,2014-09-26,33.741484,-116.215019
2007,USA,Brandon,OPEN,2014-09-25,27.9408309,-82.3236485
2008,Germany,Mücke,OPEN,2014-09-25,50.645417,8.989917
2009,USA,Oxnard,OPEN,2014-09-24,34.238654,-119.177398
2010,Sweden,Jung,OPEN,2014-09-23,58.328002,13.132237
2011,Norway,Alvdal,OPEN,2014-09-22,62.114854,10.616826
2012,China,Chengdu,OPEN,2014-09-19,30.651599,104.067022
2013,China,Chengdu,OPEN,2014-09-19,30.585632,104.068655
2014,China,Chongqing,OPEN,2014-09-19,29.608009,106.509449
2015,Italy,Dorno,OPEN,2014-09-12,45.147886,8.990914
2016,Italy,Dorno,OPEN,2014-09-12,45.1473468,8.9912729
2017,France,Metz,OPEN,2014-09-11,49.216495,6.171078
2018,Japan,Yokohama,OPEN,2014-09-09,35.4260146,139.5375485
2019,China,Beijing,OPEN,2014-09-09,39.912154,116.275957
2020,Japan,Tokyo,OPEN,2014-09-09,35.65951,139.72853
2021,USA,Chicago,OPEN,2014-09-09,41.890732,-87.654125
2022,Denmark,Køge,OPEN,2014-09-05,55.489273,12.162788
2023,Austria,Salzburg,OPEN,2014-09-05,47.726937,13.060702
2024,USA,Chattanooga,OPEN,2014-09-04,35.038644,-85.19593
2025,Canada,Cornwall,OPEN,2014-08-28,45.023665,-74.747845
2026,Germany,Irschenberg,OPEN,2014-08-27,47.826777,11.898642
2027,United Kingdom,London,OPEN,2014-08-27,51.504346,-0.016146
2028,USA,Truckee,OPEN,2014-08-26,39.327507,-120.207373
2029,Canada,Toronto,OPEN,2014-08-26,43.740222,-79.322389
2030,USA,Edison,OPEN,2014-08-22,40.5448144,-74.333248
2031,Netherlands,Zwolle,OPEN,2014-08-21,52.531375,6.157279
2032,China,Nanjing,OPEN,2014-08-20,31.976229,118.761432
2033,China,Hangzhou,OPEN,2014-08-20,30.266799,120.14308
2034,China,Hangzhou,OPEN,2014-08-20,30.273066,120.137204
2035,USA,Lake City,OPEN,2014-08-20,30.181429,-82.679701
2036,USA,St. George,OPEN,2014-08-14,37.12645,-113.601865
2037,France,Matougues,OPEN,2014-08-14,48.991991,4.244946
2038,Germany,Neuberg,OPEN,2014-08-13,50.1817522,9.0074826
2039,Norway,Aspøya,OPEN,2014-08-08,63.011584,7.977743
2040,France,Narbonne,OPEN,2014-08-08,43.167693,2.986012
2041,Germany,Satteldorf,OPEN,2014-08-08,49.181658,10.068557
2042,Switzerland,Egerkingen,OPEN,2014-08-08,47.326963,7.805343
2043,USA,South Hill,OPEN,2014-08-07,36.748445,-78.103764
2044,Germany,Mühldorf,OPEN,2014-08-01,48.272557,12.549892
2045,USA,The Dalles,OPEN,2014-08-01,45.611964,-121.208526
2046,Norway,Lier,OPEN,2014-07-31,59.770833,10.262139
2047,Belgium,Nivelles,OPEN,2014-07-31,50.588397,4.307388
2048,France,Chambéry,OPEN,2014-07-30,45.592227,5.899842
2049,Sweden,Löddeköpinge,OPEN,2014-07-29,55.766399,12.990671
2050,China,Hangzhou,OPEN,2014-07-26,30.3131265,120.1651448
2051,China,Shenzhen,OPEN,2014-07-26,22.6189,114.05482
2052,Slovenia,Ljubljana,OPEN,2014-07-26,46.0520565,14.45315
2053,USA,Billings,OPEN,2014-07-23,45.733716,-108.604573
2054,China,Hong Kong,OPEN,2014-07-23,22.274495,114.171429
2055,China,Hong Kong,OPEN,2014-07-22,22.306989,114.212648
2056,Sweden,Falkenberg,OPEN,2014-07-18,56.93167,12.51805
2057,Germany,Rhüden,OPEN,2014-07-17,51.947228,10.140842
2058,Canada,Squamish,OPEN,2014-07-12,49.736901,-123.134573
2059,China,Beijing,OPEN,2014-07-12,39.799729,116.518017
2060,Germany,Kamen,OPEN,2014-07-12,51.5701759,7.6751678
2061,France,Sancé,OPEN,2014-07-11,46.346553,4.850173
2062,France,Nimes,OPEN,2014-07-11,43.816537,4.345114
2063,USA,Wickenburg,OPEN,2014-07-11,33.9702333,-112.73165
2064,USA,Tifton,OPEN,2014-07-10,31.448847,-83.53221
2065,Sweden,Uddevalla,OPEN,2014-07-09,58.3516862,11.8116943
2066,Sweden,Arboga,OPEN,2014-07-06,59.426307,15.827684
2067,Sweden,Karlstad,OPEN,2014-07-06,59.381535,13.467609
2068,Norway,Sandane,OPEN,2014-07-06,61.7780226,6.2131884
2069,Germany,Emsbüren,OPEN,2014-07-04,52.359241,7.264215
2070,USA,Salina,OPEN,2014-07-04,38.877342,-97.618699
2071,France,Appoigny,OPEN,2014-07-04,47.85183,3.542802
2072,Netherlands,Tilburg,OPEN,2014-07-03,51.606331,5.005621
2073,Norway,Rolvsøy,OPEN,2014-07-03,59.324292,10.954448
2074,Denmark,Hjørring,OPEN,2014-07-03,57.455791,10.04227
2075,Norway,Vinje,OPEN,2014-06-27,59.5701306,7.992551
2076,USA,Limon,OPEN,2014-06-21,39.2688421,-103.708604
2077,Germany,Regensburg,OPEN,2014-06-18,48.994967,12.150416
2078,Germany,Staufenberg,OPEN,2014-06-14,51.370219,9.633905
2079,USA,Goodland,OPEN,2014-06-13,39.326253,-101.725171
2080,Germany,Erbshausen,OPEN,2014-06-13,49.912046,10.001735
2081,USA,Hays,OPEN,2014-06-12,38.900543,-99.319142
2082,USA,Nephi,OPEN,2014-06-11,39.6783968,-111.8407035
2083,Denmark,Middelfart,OPEN,2014-05-30,55.510639,9.764306
2084,Denmark,Randers,OPEN,2014-05-30,56.433685,10.055412
2085,China,Beijing,OPEN,2014-05-19,39.977989,116.481445
2086,USA,Ritzville,OPEN,2014-05-18,47.116294,-118.368328
2087,USA,Gila Bend,OPEN,2014-05-17,32.943969,-112.733506
2088,Germany,Münchberg,OPEN,2014-05-12,50.202872,11.776552
2089,USA,Macon,OPEN,2014-05-08,32.8334275,-83.6255567
2090,USA,Triadelphia,OPEN,2014-05-07,40.060757,-80.602874
2091,USA,San Juan Capistrano,OPEN,2014-05-06,33.498458,-117.6632
2092,USA,Woodbridge,OPEN,2014-05-02,38.64082,-77.29633
2093,USA,Albany,OPEN,2014-04-30,42.710356,-73.819109
2094,Austria,Vienna,OPEN,2014-04-30,48.1574455,16.3345536
2095,Germany,Hohenwarsleben,OPEN,2014-04-30,52.174057,11.494488
2096,USA,Roseville,OPEN,2014-04-29,38.771208,-121.266149
2097,China,Shanghai,OPEN,2014-04-23,31.27969,121.16766
2098,USA,Hamilton,OPEN,2014-04-22,40.195539,-74.641375
2099,USA,Beaver,OPEN,2014-04-14,38.249149,-112.652524
2100,USA,Cranberry Township,OPEN,2014-04-04,40.683982,-80.10839
2101,USA,Richfield,OPEN,2014-04-04,38.787942,-112.085316
2102,USA,Buckeye,OPEN,2014-03-20,33.443011,-112.556876
2103,USA,Green River,OPEN,2014-03-17,38.993577,-110.140513
2104,USA,Plymouth,OPEN,2014-03-12,35.850587,-76.756116
2105,USA,Las Vegas,OPEN,2014-02-19,36.165906,-115.138655
2106,USA,Pleasant Prairie,OPEN,2014-02-13,42.518715,-87.950428
2107,USA,Greenwich,OPEN,2014-02-12,41.041538,-73.671661
2108,USA,Greenwich,OPEN,2014-02-12,41.040555,-73.673445
2109,USA,Yuma,OPEN,2014-02-04,32.726686,-114.619093
2110,USA,Eau Claire,OPEN,2014-01-30,44.77083,-91.43711
2111,USA,Hagerstown,OPEN,2014-01-23,39.605859,-77.733324
2112,USA,Moab,OPEN,2014-01-22,38.573122,-109.552368
2113,USA,Kingman,OPEN,2014-01-22,35.191331,-114.065592
2114,USA,Cheyenne,OPEN,2014-01-20,41.161085,-104.804955
2115,USA,Lumberton,OPEN,2014-01-17,34.667629,-79.002343
2116,USA,Holbrook,OPEN,2014-01-15,34.922962,-110.145558
2117,USA,Savannah,OPEN,2014-01-15,32.135507,-81.212767
2118,USA,Albert Lea,OPEN,2014-01-15,43.68606,-93.357721
2119,USA,Macedonia,OPEN,2014-01-15,41.313663,-81.517018
2120,USA,Maumee,OPEN,2014-01-13,41.57835,-83.66465
2121,USA,Blanding,OPEN,2014-01-13,37.6255534,-109.47384199999999
2122,USA,Madison,OPEN,2014-01-13,43.12669,-89.306896
2123,USA,Grand Junction,OPEN,2014-01-10,39.090758,-108.604325
2124,USA,Farmington,OPEN,2014-01-10,36.766371,-108.144047
2125,USA,Somerset,OPEN,2014-01-10,40.017383,-79.077117
2126,USA,Flagstaff,OPEN,2014-01-10,35.174272,-111.66328
2127,USA,Gallup,OPEN,2014-01-07,35.505278,-108.828094
2128,USA,East Greenwich,OPEN,2014-01-06,41.660517,-71.497242
2129,USA,Onalaska,OPEN,2014-01-05,43.879042,-91.188428
2130,USA,St. Augustine,OPEN,2014-01-03,29.924286,-81.416018
2131,USA,Murdo,OPEN,2013-12-31,43.886915,-100.716887
2132,USA,Santee,OPEN,2013-12-27,33.485858,-80.475763
2133,USA,Queens,OPEN,2013-12-23,40.66319,-73.793192
2134,USA,Ellensburg,OPEN,2013-12-23,46.976918,-120.54162
2135,USA,Detroit,OPEN,2013-12-23,44.737025,-122.152108
2136,USA,Lusk,OPEN,2013-12-19,42.75625,-104.45267
2137,USA,Vacaville,OPEN,2013-12-19,38.366645,-121.958136
2138,Austria,St. Anton am Arlberg,OPEN,2013-12-19,47.130862,10.270811
2139,USA,Mitchell,OPEN,2013-12-18,43.701129,-98.04449999999997
2140,Germany,Aichstetten,OPEN,2013-12-14,47.880483,10.039783
2141,Germany,Bad Rappenau,OPEN,2013-12-14,49.211936,9.077322
2142,Switzerland,Lully,OPEN,2013-12-13,46.832137,6.859096
2143,Germany,Wilnsdorf,OPEN,2013-12-13,50.816873,8.08576
2144,Germany,Jettingen,OPEN,2013-12-13,48.411068,10.440378
2145,USA,Worthington,OPEN,2013-12-11,43.63385,-95.595647
2146,USA,Mishawaka,OPEN,2013-12-11,41.7174,-86.1887
2147,USA,Angola,OPEN,2013-12-09,41.699048,-85.000326
2148,USA,Mauston,OPEN,2013-12-09,43.795551,-90.059358
2149,Netherlands,Oosterhout,OPEN,2013-12-06,51.626423,4.869517
2150,Netherlands,Zevenaar,OPEN,2013-12-06,51.94066,6.0818
2151,USA,St. Joseph,OPEN,2013-11-26,42.056357,-86.456352
2152,USA,Rapid City,OPEN,2013-11-25,44.105601,-103.212569
2153,USA,Huntsville,OPEN,2013-11-20,30.716158,-95.565944
2154,USA,Folsom,OPEN,2013-11-19,38.64258,-121.18806
2155,USA,Corsicana,OPEN,2013-11-15,32.068577,-96.448229
2156,USA,Quartzsite,OPEN,2013-11-14,33.661314,-114.242174
2157,USA,Rocky Mount,OPEN,2013-11-08,35.972874,-77.84687
2158,USA,Springfield,OPEN,2013-11-02,44.082605,-123.037471
2159,USA,Glen Allen,OPEN,2013-10-24,37.669832,-77.461419
2160,USA,Mt. Shasta,OPEN,2013-10-23,41.310233,-122.317278
2161,USA,Grants Pass,OPEN,2013-10-22,42.460883,-123.324124
2162,USA,Corning,OPEN,2013-10-18,39.926454,-122.198393
2163,USA,Burlington,OPEN,2013-10-16,36.07079,-79.511211
2164,USA,Columbus,OPEN,2013-10-07,29.690062,-96.537725
2165,USA,Silverthorne,OPEN,2013-10-03,39.631457,-106.070816
2166,USA,Glenwood Springs,OPEN,2013-09-17,39.55268,-107.340168
2167,USA,Port Orange,OPEN,2013-09-13,29.108566,-81.034569
2168,USA,Rockford,OPEN,2013-09-12,42.243896,-88.978877
2169,USA,Bellmead,OPEN,2013-09-07,31.58224,-97.10915
2170,Norway,Gol,OPEN,2013-08-30,60.70232,8.9862
2171,Norway,Aurland,OPEN,2013-08-30,60.89863,7.21082
2172,Norway,Dombås,OPEN,2013-08-30,62.073923,9.125562
2173,Norway,Lillehammer,OPEN,2013-08-30,61.13045,10.43491
2174,Norway,Lyngdal,OPEN,2013-08-30,58.15653,7.10298
2175,USA,Woodburn,OPEN,2013-08-28,45.15313,-122.881254
2176,USA,San Marcos,OPEN,2013-08-17,29.827692,-97.979677
2177,USA,Fremont,OPEN,2013-08-16,37.492754,-121.944796
2178,Norway,Sundebru,OPEN,2013-08-13,58.820783,9.073746
2179,Norway,Lier,OPEN,2013-08-13,59.766259,10.257838
2180,USA,Fort Myers,OPEN,2013-07-25,26.48564,-81.787136
2181,USA,Port St. Lucie,OPEN,2013-07-24,27.313023,-80.406688
2182,USA,Centralia,OPEN,2013-07-17,46.729732,-122.977454
2183,USA,Buellton,OPEN,2013-07-13,34.61456,-120.188387
2184,USA,Burlington,OPEN,2013-07-13,48.509772,-122.338625
2185,USA,Atascadero,OPEN,2013-07-03,35.48656,-120.66633
2186,USA,Normal,OPEN,2013-06-26,40.508497,-88.985575
2187,USA,Darien,OPEN,2013-06-19,41.080321,-73.461365
2188,USA,Darien,OPEN,2013-06-19,41.067299,-73.504926
2189,USA,Newark,OPEN,2012-12-21,39.6635,-75.69017
2190,USA,Milford,OPEN,2012-12-16,41.245814,-73.008988
2191,USA,Milford,OPEN,2012-12-16,41.246232,-73.010529
2192,USA,Hawthorne,OPEN,2012-11-19,33.921068,-118.330054
2193,USA,Barstow,OPEN,2012-11-19,34.849129,-117.085446
